min,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
10547,1419.8619999999999,0,0,0,1,0,1,1,1,0,1,1
10548,1424.987,0,0,0,0,0,1,1,1,0,1,1
10549,1387.4379999999994,0,0,0,0,0,1,1,1,0,1,1
10550,1322.3289999999997,0,0,0,0,0,1,1,1,0,1,1
10551,1427.5849999999998,0,0,0,0,0,1,1,1,0,1,1
10552,1419.7890000000004,0,0,0,0,0,1,1,1,0,1,1
10553,1327.5099999999998,0,0,0,1,0,1,1,1,0,1,1
10554,1423.025,0,0,0,0,0,1,1,1,0,1,1
10555,1343.8580000000004,0,0,0,0,0,1,1,1,0,1,1
10556,1426.2669999999996,0,0,0,0,0,1,1,1,0,1,1
10557,1420.47,0,0,0,0,0,1,1,1,0,1,1
10558,1403.8810000000003,0,0,0,0,0,1,1,1,0,1,1
10559,1403.3539999999998,0,0,0,1,0,1,1,1,0,1,1
10560,1355.2819999999995,0,0,0,0,0,1,1,1,0,1,1
10561,1428.8769999999997,0,0,0,0,0,1,1,1,0,1,1
10562,1450.3329999999996,0,0,0,0,0,1,1,1,0,1,1
10563,1343.4860000000003,0,0,0,0,0,1,1,1,0,1,1
10564,1354.552,0,0,0,0,0,1,1,1,0,1,1
10565,1476.236,0,0,0,0,0,1,1,1,0,1,1
10566,1401.4340000000004,0,0,0,0,0,1,1,1,0,1,1
10567,1330.1219999999994,0,0,0,0,0,1,1,1,0,1,1
10568,1396.289,0,0,0,1,0,1,1,1,0,1,1
10569,1395.0219999999993,0,0,0,1,0,1,1,1,0,1,1
10570,1375.3039999999996,0,0,0,0,0,1,1,1,0,1,1
10571,1416.874,0,0,0,0,0,1,1,1,0,1,1
10572,1407.8229999999999,0,0,0,0,0,1,1,1,0,1,1
10573,1362.5130000000001,0,0,0,0,0,1,1,1,0,1,1
10574,1393.1740000000002,0,0,0,0,0,1,1,1,0,1,1
10575,1398.1789999999994,0,0,0,0,0,1,1,1,0,1,1
10576,1438.121,0,0,0,0,0,1,1,1,0,1,1
10577,1433.616,0,0,0,1,0,1,1,1,0,1,1
10578,1412.6729999999998,0,0,0,0,0,1,1,1,0,1,1
10579,1370.6959999999997,0,0,0,0,0,1,1,1,0,1,1
10580,1400.1609999999998,0,0,0,1,0,1,1,1,0,1,1
10581,1433.027,0,0,0,0,0,1,1,1,0,1,1
10582,1365.6610000000005,0,0,0,0,0,1,1,1,0,1,1
10583,1407.9079999999994,0,0,0,1,0,1,1,1,0,1,1
10584,1420.4219999999996,0,0,0,0,0,1,1,1,0,1,1
10585,1338.0430000000001,0,0,0,0,0,1,1,1,0,1,1
10586,1423.839,0,0,0,1,0,1,1,1,0,1,1
10587,1401.03,0,0,0,0,0,1,1,1,0,1,1
10588,1360.9770000000003,0,0,0,0,0,1,1,1,0,1,1
10589,1405.6030000000005,0,0,0,0,0,1,1,1,0,1,1
10590,1427.1080000000002,0,0,0,0,0,1,1,1,0,1,1
10591,1360.3780000000002,0,0,0,0,0,1,1,1,0,1,1
10592,1440.5810000000004,0,0,0,0,0,1,1,1,0,1,1
10593,1390.5480000000002,0,0,0,0,0,1,1,1,0,1,1
10594,1384.393,0,0,0,1,0,1,1,1,0,1,1
10595,1406.301,0,0,0,0,0,1,1,1,0,1,1
10596,1426.6339999999996,0,0,0,0,0,1,1,1,0,1,1
10597,1427.2549999999999,0,0,0,0,0,1,1,1,0,1,1
10598,1398.025,0,0,0,0,0,1,1,1,0,1,1
10599,1382.2609999999997,0,0,0,0,0,1,1,1,0,1,1
10600,1361.794,0,0,0,0,0,1,1,1,0,1,1
10601,1385.483,0,0,0,0,0,1,1,1,0,1,1
10602,1454.7089999999994,0,0,0,0,0,1,1,1,0,1,1
10603,1355.5999999999997,0,0,0,0,0,1,1,1,0,1,1
10604,1453.3460000000005,0,0,0,1,0,1,1,1,0,1,1
10605,1384.9150000000004,0,0,0,1,0,1,1,1,0,1,1
10606,1419.3200000000004,0,0,0,0,0,1,1,1,0,1,1
10607,1403.9040000000007,0,0,0,0,0,1,1,1,0,1,1
10608,1367.8179999999998,0,0,0,0,0,1,1,1,0,1,1
10609,1390.3049999999994,0,0,0,0,0,1,1,1,0,1,1
10610,1472.9750000000006,0,0,0,0,0,1,1,1,0,1,1
10611,1362.402,0,0,0,0,0,1,1,1,0,1,1
10612,1476.6900000000005,0,0,0,0,0,1,1,1,0,1,1
10613,1382.355,0,0,0,0,0,1,1,1,0,1,1
10614,1355.9890000000003,0,0,0,0,0,1,1,1,0,1,1
10615,1418.4780000000003,0,0,0,0,0,1,1,1,0,1,1
10616,1346.3419999999999,0,0,0,0,0,1,1,1,0,1,1
10617,1429.7279999999998,0,0,0,0,0,1,1,1,0,1,1
10618,1402.8090000000002,0,0,0,0,0,1,1,1,0,1,1
10619,1386.1059999999995,0,0,0,0,0,1,1,1,0,1,1
10620,1464.8020000000001,0,0,0,0,0,1,1,1,0,1,1
10621,1407.0500000000002,0,0,0,0,0,1,1,1,0,1,1
10622,1326.7769999999998,0,0,0,0,0,1,1,1,0,1,1
10623,1410.4270000000004,0,0,0,0,0,1,1,1,0,1,1
10624,1416.384,0,0,0,0,0,1,1,1,0,1,1
10625,1400.672,0,0,0,0,0,1,1,1,0,1,1
10626,1355.2729999999997,0,0,0,0,0,1,1,1,0,1,1
10627,1407.4169999999997,0,0,0,0,0,1,1,1,0,1,1
10628,1333.053,0,0,0,0,0,1,1,1,0,1,1
10629,1438.3680000000002,0,0,0,0,0,1,1,1,0,1,1
10630,1374.1619999999996,0,0,0,0,0,1,1,1,0,1,1
10631,1341.6209999999994,0,0,0,0,0,1,1,1,0,1,1
10632,1434.7349999999992,0,0,0,0,0,1,1,1,0,1,1
10633,1387.9769999999996,0,0,0,0,0,1,1,1,0,1,1
10634,1399.329,0,0,0,0,0,1,1,1,0,1,1
10635,1325.943,0,0,0,0,0,1,1,1,0,1,1
10636,1416.3839999999996,0,0,0,0,0,1,1,1,0,1,1
10637,1413.9200000000003,0,0,0,0,0,1,1,1,0,1,1
10638,1452.4930000000004,0,0,0,0,0,1,1,1,0,1,1
10639,1400.8520000000003,0,0,0,1,0,1,1,1,0,1,1
10640,1360.7530000000002,0,0,0,0,0,1,1,1,0,1,1
10641,1437.2099999999998,0,0,0,0,0,1,1,1,0,1,1
10642,1381.541,0,0,0,0,0,1,1,1,0,1,1
10643,1351.9579999999999,0,0,0,0,0,1,1,1,0,1,1
10644,1391.5089999999998,0,0,0,0,0,1,1,1,0,1,1
10645,1399.7170000000003,0,0,0,0,0,1,1,1,0,1,1
10646,1390.434,0,0,0,0,0,1,1,1,0,1,1
10647,1384.386,0,0,0,1,0,1,1,1,0,1,1
10648,1400.6119999999996,0,0,0,0,0,1,1,1,0,1,1
10649,1320.0189999999998,0,0,0,0,0,1,1,1,0,1,1
10650,1404.9420000000002,0,0,0,0,0,1,1,1,0,1,1
10651,1431.607,0,0,0,0,0,1,1,1,0,1,1
10652,1358.3009999999997,0,0,0,0,0,1,1,1,0,1,1
10653,1370.736,0,0,0,0,0,1,1,1,0,1,1
10654,1389.7059999999997,0,0,0,1,0,1,1,1,0,1,1
10655,1394.9170000000001,0,0,0,1,0,1,1,1,0,1,1
10656,1450.596,0,0,0,0,0,1,1,1,0,1,1
10657,1339.4079999999994,0,0,0,0,0,1,1,1,0,1,1
10658,1468.006,0,0,0,0,0,1,1,1,0,1,1
10659,1356.939,0,0,0,0,0,1,1,1,0,1,1
10660,1395.0290000000002,0,0,0,0,0,1,1,1,0,1,1
10661,1425.678,0,0,0,0,0,1,1,1,0,1,1
10662,1400.5009999999997,0,0,0,0,0,1,1,1,0,1,1
10663,1361.9070000000002,0,0,0,0,0,1,1,1,0,1,1
10664,1389.0190000000005,0,0,0,0,0,1,1,1,0,1,1
10665,1355.07,0,0,0,0,0,1,1,1,0,1,1
10666,1377.7910000000004,0,0,0,0,0,1,1,1,0,1,1
10667,1432.4599999999998,0,0,0,0,0,1,1,1,0,1,1
10668,1402.564,0,0,0,0,0,1,1,1,0,1,1
10669,1384.9479999999996,0,0,0,0,0,1,1,1,0,1,1
10670,1399.948,0,0,0,1,0,1,1,1,0,1,1
10671,1414.7050000000002,0,0,0,0,0,1,1,1,0,1,1
10672,1364.6280000000002,0,0,0,0,0,1,1,1,0,1,1
10673,1345.7049999999995,0,0,0,0,0,1,1,1,0,1,1
10674,1408.3929999999998,0,0,0,0,0,1,1,1,0,1,1
10675,1357.8440000000005,0,0,0,0,0,1,1,1,0,1,1
10676,1439.6640000000004,0,0,0,0,0,1,1,1,0,1,1
10677,1342.624,0,0,0,0,0,1,1,1,0,1,1
10678,1456.6200000000001,0,0,0,0,0,1,1,1,0,1,1
10679,1367.4550000000004,0,0,0,0,0,1,1,1,0,1,1
10680,1400.552,0,0,0,0,0,1,1,1,0,1,1
10681,1343.9400000000005,0,0,0,0,0,1,1,1,0,1,1
10682,1413.67,0,0,0,0,0,1,1,1,0,1,1
10683,1441.694,0,0,0,0,0,1,1,1,0,1,1
10684,1349.443,0,0,0,0,0,1,1,1,0,1,1
10685,1458.4750000000001,0,0,0,0,0,1,1,1,0,1,1
10686,1356.0310000000002,0,0,0,0,0,1,1,1,0,1,1
10687,1388.5270000000007,0,0,0,0,0,1,1,1,0,1,1
10688,1389.582,0,0,0,0,0,1,1,1,0,1,1
10689,1441.3130000000003,0,0,0,0,0,1,1,1,0,1,1
10690,1421.6870000000001,0,0,0,1,0,1,1,1,0,1,1
10691,1384.4619999999998,0,0,0,0,0,1,1,1,0,1,1
10692,1374.609,0,0,0,0,0,1,1,1,0,1,1
10693,1473.2379999999996,0,0,0,0,0,1,1,1,0,1,1
10694,1315.137,0,0,0,0,0,1,1,1,0,1,1
10695,1417.6750000000002,0,0,0,0,0,1,1,1,0,1,1
10696,1404.7800000000002,0,0,0,0,0,1,1,1,0,1,1
10697,1443.9290000000003,0,0,0,1,0,1,1,1,0,1,1
10698,1371.698,0,0,0,0,0,1,1,1,0,1,1
10699,1396.1789999999999,0,0,0,0,0,1,1,1,0,1,1
10700,1341.8149999999996,0,0,0,0,0,1,1,1,0,1,1
10701,1432.2859999999998,0,0,0,0,0,1,1,1,0,1,1
10702,1440.399,0,0,0,0,0,1,1,1,0,1,1
10703,1411.4050000000002,0,0,0,0,0,1,1,1,0,1,1
10704,1386.6150000000002,0,0,0,1,0,1,1,1,0,1,1
10705,1456.6700000000008,0,0,0,0,0,1,1,1,0,1,1
10706,1428.7230000000002,0,0,0,0,0,1,1,1,0,1,1
10707,1382.4899999999996,0,0,0,0,0,1,1,1,0,1,1
10708,1425.3780000000004,0,0,0,0,0,1,1,1,0,1,1
10709,1383.3029999999997,0,0,0,0,0,1,1,1,0,1,1
10710,1344.8359999999998,0,0,0,0,0,1,1,1,0,1,1
10711,1407.93,0,0,0,0,0,1,1,1,0,1,1
10712,1404.306,0,0,0,1,0,1,1,1,0,1,1
10713,1356.35,0,0,0,0,0,1,1,1,0,1,1
10714,1433.4859999999999,0,0,0,0,0,1,1,1,0,1,1
10715,1366.9719999999995,0,0,0,0,0,1,1,1,0,1,1
10716,1427.6710000000003,0,0,0,0,0,1,1,1,0,1,1
10717,1394.2690000000002,0,0,0,0,0,1,1,1,0,1,1
10718,1298.4070000000004,0,0,0,0,0,1,1,1,0,1,1
10719,1410.6059999999995,0,0,0,0,0,1,1,1,0,1,1
10720,1383.627,0,0,0,0,0,1,1,1,0,1,1
10721,1398.528,0,0,0,0,0,1,1,1,0,1,1
10722,1258.5890000000002,0,0,0,0,0,1,1,1,0,1,1
10723,1324.223,0,0,0,0,0,1,1,1,0,1,1
10724,1362.7019999999998,0,0,0,1,0,1,1,1,0,1,1
10725,1367.668,0,0,0,0,0,1,1,1,0,1,1
10726,1392.7939999999999,0,0,0,0,0,1,1,1,0,1,1
10727,1336.7439999999997,0,0,0,0,0,1,1,1,0,1,1
10728,1433.2219999999998,0,0,0,0,0,1,1,1,0,1,1
10729,1344.2799999999997,0,0,0,1,0,1,1,1,0,1,1
10730,1476.2800000000007,0,0,0,0,0,1,1,1,0,1,1
10731,1373.1779999999999,0,0,0,0,0,1,1,1,0,1,1
10732,1381.5399999999997,0,0,0,0,0,1,1,1,0,1,1
10733,1473.6650000000002,0,0,0,0,0,1,1,1,0,1,1
10734,1367.1159999999998,0,0,0,1,0,1,1,1,0,1,1
10735,1456.8680000000002,0,0,0,0,0,1,1,1,0,1,1
10736,1345.191,0,0,0,0,0,1,1,1,0,1,1
10737,1382.8030000000003,0,0,0,0,0,1,1,1,0,1,1
10738,1355.9660000000003,0,0,0,0,0,1,1,1,0,1,1
10739,1382.9559999999997,0,0,0,0,0,1,1,1,0,1,1
10740,1409.5970000000002,0,0,0,0,0,1,1,1,0,1,1
10741,1335.3590000000002,0,0,0,0,0,1,1,1,0,1,1
10742,1363.9770000000003,0,0,0,0,0,1,1,1,0,1,1
10743,1484.7959999999998,0,0,0,0,0,1,1,1,0,1,1
10744,1391.762,0,0,0,0,0,1,1,1,0,1,1
10745,1364.847,0,0,0,0,0,1,1,1,0,1,1
10746,1354.6070000000004,0,0,0,0,0,1,1,1,0,1,1
10747,1428.4750000000004,0,0,0,0,0,1,1,1,0,1,1
10748,1388.641,0,0,0,0,0,1,1,1,0,1,1
10749,1364.4419999999996,0,0,0,0,0,1,1,1,0,1,1
10750,1366.094,0,0,0,0,0,1,1,1,0,1,1
10751,1350.6719999999996,0,0,0,0,0,1,1,1,0,1,1
10752,1361.865,0,0,0,0,0,1,1,1,0,1,1
10753,1383.161,0,0,0,0,0,1,1,1,0,1,1
10754,1400.3909999999996,0,0,0,0,0,1,1,1,0,1,1
10755,1368.4229999999998,0,0,0,0,0,1,1,1,0,1,1
10756,1392.686,0,0,0,0,0,1,1,1,0,1,1
10757,1334.0509999999997,0,0,0,0,0,1,1,1,0,1,1
10758,1452.0769999999995,0,0,0,0,0,1,1,1,0,1,1
10759,1369.729,0,0,0,0,0,1,1,1,0,1,1
10760,1407.3369999999995,0,0,0,0,0,1,1,1,0,1,1
10761,1362.3729999999998,0,0,0,0,0,1,1,1,0,1,1
10762,1391.9849999999997,0,0,0,0,0,1,1,1,0,1,1
10763,1433.3129999999999,0,0,0,0,0,1,1,1,0,1,1
10764,1339.1609999999998,0,0,0,1,0,1,1,1,0,1,1
10765,1393.2350000000001,0,0,0,0,0,1,1,1,0,1,1
10766,1425.9220000000005,0,0,0,0,0,1,1,1,0,1,1
10767,1338.768,0,0,0,0,0,1,1,1,0,1,1
10768,1384.8049999999996,0,0,0,0,0,1,1,1,0,1,1
10769,1406.8669999999993,0,0,0,0,0,1,1,1,0,1,1
10770,1440.4759999999997,0,0,0,0,0,1,1,1,0,1,1
10771,1443.3519999999999,0,0,0,0,0,1,1,1,0,1,1
10772,1350.1960000000004,0,0,0,0,0,1,1,1,0,1,1
10773,1420.7990000000004,0,0,0,0,0,1,1,1,0,1,1
10774,1410.8629999999998,0,0,0,0,0,1,1,1,0,1,1
10775,1439.0769999999993,0,0,0,0,0,1,1,1,0,1,1
10776,1374.915,0,0,0,0,0,1,1,1,0,1,1
10777,1307.6870000000001,0,0,0,0,0,1,1,1,0,1,1
10778,1370.8909999999994,0,0,0,0,0,1,1,1,0,1,1
10779,1513.6890000000003,0,0,0,0,0,1,1,1,0,1,1
10780,1427.023,0,0,0,0,0,1,1,1,0,1,1
10781,1388.9159999999997,0,0,0,0,0,1,1,1,0,1,1
10782,1355.211,0,0,0,0,0,1,1,1,0,1,1
10783,1388.8319999999994,0,0,0,0,0,1,1,1,0,1,1
10784,1409.1789999999999,0,0,0,0,0,1,1,1,0,1,1
10785,1454.3800000000003,0,0,0,0,0,1,1,1,0,1,1
10786,1398.987,0,0,0,0,0,1,1,1,0,1,1
10787,1424.3980000000004,0,0,0,1,0,1,1,1,0,1,1
10788,1354.306,0,0,0,0,0,1,1,1,0,1,1
10789,1470.0870000000002,0,0,0,0,0,1,1,1,0,1,1
10790,1365.714,0,0,0,0,0,1,1,1,0,1,1
10791,1304.9509999999996,0,0,0,0,0,1,1,1,0,1,1
10792,1387.4959999999994,0,0,0,0,0,1,1,1,0,1,1
10793,1344.5600000000002,0,0,0,0,0,1,1,1,0,1,1
10794,1364.3370000000004,0,0,0,0,0,1,1,1,0,1,1
10795,1452.9089999999999,0,0,0,0,0,1,1,1,0,1,1
10796,1371.4360000000001,0,0,0,0,0,1,1,1,0,1,1
10797,1388.4569999999999,0,0,0,0,0,1,1,1,0,1,1
10798,1450.1760000000004,0,0,0,0,0,1,1,1,0,1,1
10799,1395.4309999999998,0,0,0,0,0,1,1,1,0,1,1
10800,1359.4789999999998,0,0,0,0,0,1,1,1,0,1,1
10801,1386.7470000000003,0,0,0,0,0,1,1,1,0,1,1
10802,1371.382,0,0,0,0,0,1,1,1,0,1,1
10803,1393.8349999999998,0,0,0,0,0,1,1,1,0,1,1
10804,1443.7330000000002,0,0,0,0,0,1,1,1,0,1,1
10805,1377.4089999999994,0,0,0,0,0,1,1,1,0,1,1
10806,1406.1290000000001,0,0,0,0,0,1,1,1,0,1,1
10807,1407.4599999999998,0,0,0,1,0,1,1,1,0,1,1
10808,1413.8770000000002,0,0,0,0,0,1,1,1,0,1,1
10809,1406.628,0,0,0,0,0,1,1,1,0,1,1
10810,1380.0469999999998,0,0,0,1,0,1,1,1,0,1,1
10811,1354.4709999999995,0,0,0,0,0,1,1,1,0,1,1
10812,1406.41,0,0,0,0,0,1,1,1,0,1,1
10813,1366.2970000000003,0,0,0,0,0,1,1,1,0,1,1
10814,1452.786,0,0,0,0,0,1,1,1,0,1,1
10815,1372.4700000000003,0,0,0,0,0,1,1,1,0,1,1
10816,1412.7469999999998,0,0,0,0,0,1,1,1,0,1,1
10817,1437.6389999999997,0,0,0,0,0,1,1,1,0,1,1
10818,1384.2250000000001,0,0,0,0,0,1,1,1,0,1,1
10819,1286.1070000000002,0,0,0,0,0,1,1,1,0,1,1
10820,1503.0190000000007,0,0,0,0,0,1,1,1,0,1,1
10821,1336.5299999999997,0,0,0,0,0,1,1,1,0,1,1
10822,1388.415,0,0,0,0,0,1,1,1,0,1,1
10823,1390.9489999999998,0,0,0,0,0,1,1,1,0,1,1
10824,1370.2729999999997,0,0,0,0,0,1,1,1,0,1,1
10825,1302.8159999999998,0,0,0,0,0,1,1,1,0,1,1
10826,1333.2859999999998,0,0,0,0,0,1,1,1,0,1,1
10827,1283.372,0,0,0,0,0,1,1,1,0,1,1
10828,1367.9210000000003,0,0,0,0,0,1,1,1,0,1,1
10829,1267.6439999999996,0,0,0,0,0,1,1,1,0,1,1
10830,1327.5689999999997,0,0,0,0,0,1,1,1,0,1,1
10831,1329.361,0,0,0,0,0,1,1,1,0,1,1
10832,1339.318,0,0,0,1,0,1,1,1,0,1,1
10833,1353.8930000000003,0,0,0,0,0,1,1,1,0,1,1
10834,1394.3739999999998,0,0,0,0,0,1,1,1,0,1,1
10835,1344.9779999999996,0,0,0,0,0,1,1,1,0,1,1
10836,1434.774,0,0,0,0,0,1,1,1,0,1,1
10837,1348.0470000000003,0,0,0,1,0,1,1,1,0,1,1
10838,1444.1790000000005,0,0,0,1,0,1,1,1,0,1,1
10839,1370.8869999999997,0,0,0,0,0,1,1,1,0,1,1
10840,1432.4709999999995,0,0,0,0,0,1,1,1,0,1,1
10841,1413.4759999999999,0,0,0,0,0,1,1,1,0,1,1
10842,1384.324,0,0,0,0,0,1,1,1,0,1,1
10843,1506.4889999999998,0,0,0,0,0,1,1,1,0,1,1
10844,1402.4269999999995,0,0,0,0,0,1,1,1,0,1,1
10845,1354.622,0,0,0,0,0,1,1,1,0,1,1
10846,1365.5870000000002,0,0,0,0,0,1,1,1,0,1,1
10847,1369.5919999999996,0,0,0,0,0,1,1,1,0,1,1
10848,1357.6360000000002,0,0,0,0,0,1,1,1,0,1,1
10849,1298.4779999999998,0,0,0,0,0,1,1,1,0,1,1
10850,1290.916,0,0,0,1,0,1,1,1,0,1,1
10851,1308.9899999999998,0,0,0,0,0,1,1,1,0,1,1
10852,1320.5420000000004,0,0,0,0,0,1,1,1,0,1,1
10853,1363.0990000000006,0,0,0,1,0,1,1,1,0,1,1
10854,1278.02,0,0,0,1,0,1,1,1,0,1,1
10855,1403.1799999999996,0,0,0,0,0,1,1,1,0,1,1
10856,1337.2900000000004,0,0,0,0,0,1,1,1,0,1,1
10857,1402.408,0,0,0,0,0,1,1,1,0,1,1
10858,1312.651,0,0,0,0,0,1,1,1,0,1,1
10859,1347.7569999999998,0,0,0,0,0,1,1,1,0,1,1
10860,1309.6639999999998,0,0,0,0,0,1,1,1,0,1,1
10861,1338.9479999999994,0,0,0,0,0,1,1,1,0,1,1
10862,1339.7740000000001,0,0,0,0,0,1,1,1,0,1,1
10863,1320.544,0,0,0,0,0,1,1,1,0,1,1
10864,1339.8650000000002,0,0,0,1,0,1,1,1,0,1,1
10865,1319.2879999999998,0,0,0,0,0,1,1,1,0,1,1
10866,1422.6229999999998,0,0,0,0,0,1,1,1,0,1,1
10867,1371.3729999999996,0,0,0,1,0,1,1,1,0,1,1
10868,1263.4950000000003,0,0,0,0,0,1,1,1,0,1,1
10869,1300.3139999999999,0,0,0,0,0,1,1,1,0,1,1
10870,1335.3670000000002,0,0,0,0,0,1,1,1,0,1,1
10871,1282.1379999999997,0,0,0,0,0,1,1,1,0,1,1
10872,1409.4069999999995,0,0,0,0,0,1,1,1,0,1,1
10873,1359.456,0,0,0,0,0,1,1,1,0,1,1
10874,1386.611,0,0,0,0,0,1,1,1,0,1,1
10875,1270.027,0,0,0,0,0,1,1,1,0,1,1
10876,1437.3329999999996,0,0,0,0,0,1,1,1,0,1,1
10877,1379.82,0,0,0,0,0,1,1,1,0,1,1
10878,1323.6209999999996,0,0,0,0,0,1,1,1,0,1,1
10879,1342.2690000000005,0,0,0,0,0,1,1,1,0,1,1
10880,1357.1229999999998,0,0,0,0,0,1,1,1,0,1,1
10881,1331.6050000000002,0,0,0,0,0,1,1,1,0,1,1
10882,1418.949,0,0,0,0,0,1,1,1,0,1,1
10883,1342.242,0,0,0,0,0,1,1,1,0,1,1
10884,1452.8260000000002,0,0,0,0,0,1,1,1,0,1,1
10885,1373.957,0,0,0,1,0,1,1,1,0,1,1
10886,1439.6519999999998,0,0,0,0,0,1,1,1,0,1,1
10887,1418.5600000000002,0,0,0,0,0,1,1,1,0,1,1
10888,1389.6049999999998,0,0,0,0,0,1,1,1,0,1,1
10889,1461.8739999999996,0,0,0,0,0,1,1,1,0,1,1
10890,1372.2030000000002,0,0,0,0,0,1,1,1,0,1,1
10891,1480.5110000000002,0,0,0,1,0,1,1,1,0,1,1
10892,1383.678,0,0,0,0,0,1,1,1,0,1,1
10893,1411.8170000000002,0,0,0,0,0,1,1,1,0,1,1
10894,1492.1440000000005,0,0,0,0,0,1,1,1,0,1,1
10895,1392.142,0,0,0,0,0,1,1,1,0,1,1
10896,1464.1750000000004,0,0,0,0,0,1,1,1,0,1,1
10897,1413.6369999999997,0,0,0,0,0,1,1,1,0,1,1
10898,1432.7410000000002,0,0,0,0,0,1,1,1,0,1,1
10899,1422.9450000000002,0,0,0,0,0,1,1,1,0,1,1
10900,1385.0259999999998,0,0,0,0,0,1,1,1,0,1,1
10901,1392.1009999999999,0,0,0,0,0,1,1,1,0,1,1
10902,1408.489,0,0,0,0,0,1,1,1,0,1,1
10903,1451.018,0,0,0,0,0,1,1,1,0,1,1
10904,1478.5889999999995,0,0,0,0,0,1,1,1,0,1,1
10905,1364.4140000000002,0,0,0,0,0,1,1,1,0,1,1
10906,1421.571,0,0,0,0,0,1,1,1,0,1,1
10907,1437.8459999999995,0,0,0,0,0,1,1,1,0,1,1
10908,1418.7309999999998,0,0,0,0,0,1,1,1,0,1,1
10909,1403.297,0,0,0,0,0,1,1,1,0,1,1
10910,1428.594,0,0,0,0,0,1,1,1,0,1,1
10911,1399.7699999999995,0,0,0,1,0,1,1,1,0,1,1
10912,1436.201,0,0,0,0,0,1,1,1,0,1,1
10913,1444.6530000000002,0,0,0,0,0,1,1,1,0,1,1
10914,1427.328,0,0,0,0,0,1,1,1,0,1,1
10915,1481.7060000000001,0,0,0,0,0,1,1,1,0,1,1
10916,1460.9980000000005,0,0,0,0,0,1,1,1,0,1,1
10917,1429.6669999999997,0,0,0,0,0,1,1,1,0,1,1
10918,1439.3099999999997,0,0,0,0,0,1,1,1,0,1,1
10919,1373.2389999999998,0,0,0,0,0,1,1,1,0,1,1
10920,1432.396,0,0,0,0,0,1,1,1,0,1,1
10921,1441.2379999999998,0,0,0,0,0,1,1,1,0,1,1
10922,1337.9950000000003,0,0,0,0,0,1,1,1,0,1,1
10923,1447.2849999999999,0,0,0,0,0,1,1,1,0,1,1
10924,1412.1469999999997,0,0,0,0,0,1,1,1,0,1,1
10925,1495.7499999999998,0,0,0,0,0,1,1,1,0,1,1
10926,1417.9100000000003,0,0,0,1,0,1,1,1,0,1,1
10927,1381.531,0,0,0,1,0,1,1,1,0,1,1
10928,1403.0400000000002,0,0,0,0,0,1,1,1,0,1,1
10929,1425.753,0,0,0,0,0,1,1,1,0,1,1
10930,1409.2720000000004,0,0,0,0,0,1,1,1,0,1,1
10931,1328.328,0,0,0,1,0,1,1,1,0,1,1
10932,1501.0330000000001,0,0,0,0,0,1,1,1,0,1,1
10933,1394.5800000000004,0,0,0,0,0,1,1,1,0,1,1
10934,1446.8229999999999,0,0,0,1,0,1,1,1,0,1,1
10935,1423.258,0,0,0,0,0,1,1,1,0,1,1
10936,1424.6760000000004,0,0,0,0,0,1,1,1,0,1,1
10937,1356.2889999999998,0,0,0,0,0,1,1,1,0,1,1
10938,1468.7559999999999,0,0,0,1,0,1,1,1,0,1,1
10939,1383.23,0,0,0,0,0,1,1,1,0,1,1
10940,1344.4740000000002,0,0,0,0,0,1,1,1,0,1,1
10941,1505.1290000000001,0,0,0,0,0,1,1,1,0,1,1
10942,1378.5470000000003,0,0,0,0,0,1,1,1,0,1,1
10943,1456.37,0,0,0,0,0,1,1,1,0,1,1
10944,1433.9940000000001,0,0,0,0,0,1,1,1,0,1,1
10945,1438.3360000000002,0,0,0,0,0,1,1,1,0,1,1
10946,1422.4399999999998,0,0,0,0,0,1,1,1,0,1,1
10947,1392.1900000000003,0,0,0,0,0,1,1,1,0,1,1
10948,1365.4209999999998,0,0,0,0,0,1,1,1,0,1,1
10949,1527.935,0,0,0,0,0,1,1,1,0,1,1
10950,1452.3860000000009,0,0,0,0,0,1,1,1,0,1,1
10951,1360.5429999999994,0,0,0,0,0,1,1,1,0,1,1
10952,1405.6860000000001,0,0,0,0,0,1,1,1,0,1,1
10953,1447.1690000000003,0,0,0,0,0,1,1,1,0,1,1
10954,1412.0349999999996,0,0,0,0,0,1,1,1,0,1,1
10955,1360.721,0,0,0,0,0,1,1,1,0,1,1
10956,1454.503,0,0,0,0,0,1,1,1,0,1,1
10957,1440.7630000000001,0,0,0,0,0,1,1,1,0,1,1
10958,1398.1809999999998,0,0,0,0,0,1,1,1,0,1,1
10959,1409.285,0,0,0,0,0,1,1,1,0,1,1
10960,1413.811,0,0,0,0,0,1,1,1,0,1,1
10961,1435.8410000000001,0,0,0,0,0,1,1,1,0,1,1
10962,1426.5889999999997,0,0,0,0,0,1,1,1,0,1,1
10963,1449.9310000000005,0,0,0,0,0,1,1,1,0,1,1
10964,1419.984,0,0,0,0,0,1,1,1,0,1,1
10965,1401.917,0,0,0,0,0,1,1,1,0,1,1
10966,1380.0959999999998,0,0,0,0,0,1,1,1,0,1,1
10967,1491.8139999999994,0,0,0,0,0,1,1,1,0,1,1
10968,1387.0849999999998,0,0,0,0,0,1,1,1,0,1,1
10969,1433.7579999999998,0,0,0,0,0,1,1,1,0,1,1
10970,1427.014,0,0,0,0,0,1,1,1,0,1,1
