min,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
1649,1510.18400000005,0,0,1,1,0,1,1,1,0,1,1
1650,1515.9160000000097,0,0,1,0,0,1,1,1,0,1,1
1651,1636.4189999999833,0,0,1,1,0,1,1,1,0,1,1
1652,1664.0219999999897,0,0,1,0,0,1,1,1,0,1,1
1653,1498.6300000000099,0,0,1,0,0,1,1,1,0,1,1
1654,1516.50399999996,0,0,1,0,0,1,1,1,0,1,1
1655,1631.45000000001,0,0,1,0,0,1,1,1,0,1,1
1656,1603.2310000000232,0,0,1,1,0,1,1,1,0,1,1
1657,1482.1769999999403,0,0,1,0,0,1,1,1,0,1,1
1658,1696.17899999998,0,0,1,1,0,1,1,1,0,1,1
1659,1639.6959999999901,0,0,1,0,0,1,1,1,0,1,1
1660,1549.8769999999997,0,0,1,0,0,1,1,1,0,1,1
1661,1493.62499999994,0,0,1,0,0,1,1,1,0,1,1
1662,1579.3129999999903,0,0,1,0,0,1,1,1,0,1,1
1663,1624.8800000000404,0,0,1,1,0,1,1,1,0,1,1
1664,1526.5140000000001,0,0,1,0,0,1,1,1,0,1,1
1665,1477.85799999998,0,0,1,0,0,1,1,1,0,1,1
1666,1604.10899999998,0,0,1,0,0,1,1,1,0,1,1
1667,1561.2440000000302,0,0,1,1,0,1,1,1,0,1,1
1668,1452.0790000000197,0,0,1,1,0,1,1,1,0,1,1
1669,1592.4230000000398,0,0,1,0,0,1,1,1,0,1,1
1670,1671.31700000003,0,0,1,0,0,1,1,1,0,1,1
1671,1642.5080000000105,0,0,1,0,0,1,1,1,0,1,1
1672,1561.4839999999801,0,0,1,0,0,1,1,1,0,1,1
1673,1610.07299999999,0,0,1,1,0,1,1,1,0,1,1
1674,1506.1690000000203,0,0,1,0,0,1,1,1,0,1,1
1675,1426.8340000000098,0,0,1,0,0,1,1,1,0,1,1
1676,1587.0719999999897,0,0,1,1,0,1,1,1,0,1,1
1677,1388.9420000000302,0,0,1,0,0,1,1,1,0,1,1
1678,1442.5600000000095,0,0,1,1,0,1,1,1,0,1,1
1679,1590.05899999999,0,0,1,1,0,1,1,1,0,1,1
1680,1626.0629999999799,0,0,1,0,0,1,1,1,0,1,1
1681,1441.5170000000096,0,0,1,0,0,1,1,1,0,1,1
1682,1517.0570000000394,0,0,1,1,0,1,1,1,0,1,1
1683,1693.2559999999803,0,0,1,0,0,1,1,1,0,1,1
1684,1568.5570000000098,0,0,1,1,0,1,1,1,0,1,1
1685,1492.0219999999704,0,0,1,1,0,1,1,1,0,1,1
1686,1421.9190000000099,0,0,1,0,0,1,1,1,0,1,1
1687,1640.08300000001,0,0,1,0,0,1,1,1,0,1,1
1688,1584.3380000000097,0,0,1,1,0,1,1,1,0,1,1
1689,1627.3380000000295,0,0,1,0,0,1,1,1,0,1,1
1690,1521.8560000000102,0,0,1,0,0,1,1,1,0,1,1
1691,1491.47000000001,0,0,1,0,0,1,1,1,0,1,1
1692,1552.89400000006,0,0,1,1,0,1,1,1,0,1,1
1693,1650.0790000000195,0,0,1,0,0,1,1,1,0,1,1
1694,1658.5939999999898,0,0,1,0,0,1,1,1,0,1,1
1695,1595.2780000000103,0,0,1,0,0,1,1,1,0,1,1
1696,1476.7649999999908,0,0,1,0,0,1,1,1,0,1,1
1697,1567.52799999998,0,0,1,1,0,1,1,1,0,1,1
1698,1634.4249999999906,0,0,1,1,0,1,1,1,0,1,1
1699,1610.53999999997,0,0,1,0,0,1,1,1,0,1,1
1700,1437.2880000000096,0,0,1,0,0,1,1,1,0,1,1
1701,1455.7420000000002,0,0,1,0,0,1,1,1,0,1,1
1702,1584.4489999999998,0,0,1,0,0,1,1,1,0,1,1
1703,1580.3630000000196,0,0,1,1,0,1,1,1,0,1,1
1704,1428.7290000000103,0,0,1,0,0,1,1,1,0,1,1
1705,1517.2750000000203,0,0,1,1,0,1,1,1,0,1,1
1706,1585.9809999999998,0,0,1,0,0,1,1,1,0,1,1
1707,1523.6669999999904,0,0,1,0,0,1,1,1,0,1,1
1708,1551.7350000000197,0,0,1,0,0,1,1,1,0,1,1
1709,1417.11200000002,0,0,1,0,0,1,1,1,0,1,1
1710,1582.7190000000298,0,0,1,0,0,1,1,1,0,1,1
1711,1648.93999999999,0,0,1,1,0,1,1,1,0,1,1
1712,1618.3920000000003,0,0,1,0,0,1,1,1,0,1,1
1713,1490.9350000000104,0,0,1,0,0,1,1,1,0,1,1
1714,1385.4330000000198,0,0,1,1,0,1,1,1,0,1,1
1715,1607.0100000000102,0,0,1,0,0,1,1,1,0,1,1
1716,1556.2500000000202,0,0,1,0,0,1,1,1,0,1,1
1717,1602.5119999999902,0,0,1,0,0,1,1,1,0,1,1
1718,1518.31900000003,0,0,1,0,0,1,1,1,0,1,1
1719,1364.9699999999918,0,0,1,1,0,1,1,1,0,1,1
1720,1537.355,0,0,1,0,0,1,1,1,0,1,1
1721,1560.0379999999807,0,0,1,0,0,1,1,1,0,1,1
1722,1600.2220000000104,0,0,1,1,0,1,1,1,0,1,1
1723,1379.9579999999899,0,0,1,0,0,1,1,1,0,1,1
1724,1453.8730000000105,0,0,1,0,0,1,1,1,0,1,1
1725,1561.3810000000003,0,0,1,0,0,1,1,1,0,1,1
1726,1630.07599999997,0,0,1,0,0,1,1,1,0,1,1
1727,1665.4430000000098,0,0,1,0,0,1,1,1,0,1,1
1728,1489.49100000005,0,0,1,0,0,1,1,1,0,1,1
1729,1617.08100000005,0,0,1,1,0,1,1,1,0,1,1
1730,1620.3119999999801,0,0,1,1,0,1,1,1,0,1,1
1731,1572.3310000000097,0,0,1,0,0,1,1,1,0,1,1
1732,1436.0840000000098,0,0,1,0,0,1,1,1,0,1,1
1733,1455.94700000001,0,0,1,1,0,1,1,1,0,1,1
1734,1539.7970000000362,0,0,1,1,0,1,1,1,0,1,1
1735,1676.5189999999898,0,0,1,1,0,1,1,1,0,1,1
1736,1643.7790000000603,0,0,1,1,0,1,1,1,0,1,1
1737,1430.03200000005,0,0,1,0,0,1,1,1,0,1,1
1738,1365.3220000000103,0,0,1,0,0,1,1,1,0,1,1
1739,1495.3690000000497,0,0,1,0,0,1,1,1,0,1,1
1740,1653.7419999999797,0,0,1,0,0,1,1,1,0,1,1
1741,1601.0900000000302,0,0,1,1,0,1,1,1,0,1,1
1742,1394.1120000000003,0,0,1,0,0,1,1,1,0,1,1
1743,1477.74399999997,0,0,1,0,0,1,1,1,0,1,1
1744,1679.0950000000496,0,0,1,0,0,1,1,1,0,1,1
1745,1606.2349999999897,0,0,1,1,0,1,1,1,0,1,1
1746,1645.4199999999728,0,0,1,1,0,1,1,1,0,1,1
1747,1399.6289999999904,0,0,1,1,0,1,1,1,0,1,1
1748,1375.1449999999602,0,0,1,0,0,1,1,1,0,1,1
1749,1684.9969999999798,0,0,1,0,0,1,1,1,0,1,1
1750,1598.76600000002,0,0,1,1,0,1,1,1,0,1,1
1751,1313.3030000000203,0,0,1,0,0,1,1,1,0,1,1
1752,1411.6160000000093,0,0,1,0,0,1,1,1,0,1,1
1753,2095.8279999999704,0,0,1,1,0,1,1,1,0,1,1
1754,2569.64199999999,0,0,1,0,0,1,1,1,0,1,1
1755,2474.9580000000196,0,0,1,0,0,1,1,1,0,1,1
1756,2192.7699999999904,0,0,1,0,0,1,1,1,0,1,1
1757,2412.283000000009,0,0,1,0,0,1,1,1,0,1,1
1758,2619.0490000000304,0,0,1,1,0,1,1,1,0,1,1
1759,2477.22799999999,0,0,1,0,0,1,1,1,0,1,1
1760,2356.1610000000105,0,0,1,0,0,1,1,1,0,1,1
1761,2242.63899999999,0,0,1,0,0,1,1,1,0,1,1
1762,2500.0239999999803,0,0,1,0,0,1,1,1,0,1,1
1763,2470.5109999999995,0,0,1,0,0,1,1,1,0,1,1
1764,2568.1899999999996,0,0,1,0,0,1,1,1,0,1,1
1765,2451.1390000000097,0,0,1,0,0,1,1,1,0,1,1
1766,2365.714000000049,0,0,1,0,0,1,1,1,0,1,1
1767,2668.6340000000214,0,0,1,0,0,1,1,1,0,1,1
1768,2484.25399999998,0,0,1,0,0,1,1,1,0,1,1
1769,2523.04299999998,0,0,1,0,0,1,1,1,0,1,1
1770,2302.0190000000193,0,0,1,0,0,1,1,1,0,1,1
1771,2298.55800000001,0,0,1,0,0,1,1,1,0,1,1
1772,2487.1440000000302,0,0,1,0,0,1,1,1,0,1,1
1773,2537.0880000000407,0,0,1,0,0,1,1,1,0,1,1
1774,2471.00200000004,0,0,1,0,0,1,1,1,0,1,1
1775,2410.29600000001,0,0,1,0,0,1,1,1,0,1,1
1776,2585.53500000001,0,0,1,0,0,1,1,1,0,1,1
1777,2562.93299999999,0,0,1,0,0,1,1,1,0,1,1
1778,2418.64499999999,0,0,1,0,0,1,1,1,0,1,1
1779,2482.3910000000096,0,0,1,0,0,1,1,1,0,1,1
1780,2582.25599999996,0,0,1,0,0,1,1,1,0,1,1
1781,2537.3729999999905,0,0,1,0,0,1,1,1,0,1,1
1782,2168.00899999999,0,0,1,0,0,1,1,1,0,1,1
1783,2556.3840000000005,0,0,1,0,0,1,1,1,0,1,1
1784,2568.4880000000003,0,0,1,0,0,1,1,1,0,1,1
1785,2536.5590000000097,0,0,1,0,0,1,1,1,0,1,1
1786,2343.7910000000097,0,0,1,0,0,1,1,1,0,1,1
1787,2562.1799999999907,0,0,1,0,0,1,1,1,0,1,1
1788,2519.1680000000297,0,0,1,0,0,1,1,1,0,1,1
1789,2414.1530000000002,0,0,1,0,0,1,1,1,0,1,1
1790,2410.95399999997,0,0,1,0,0,1,1,1,0,1,1
1791,2466.433000000019,0,0,1,0,0,1,1,1,0,1,1
1792,2488.0100000000198,0,0,1,0,0,1,1,1,0,1,1
1793,2198.8880000000495,0,0,1,0,0,1,1,1,0,1,1
1794,2386.7939999999994,0,0,1,0,0,1,1,1,0,1,1
1795,2587.8650000000202,0,0,1,0,0,1,1,1,0,1,1
1796,2502.0839999999994,0,0,1,1,0,1,1,1,0,1,1
1797,2455.27400000005,0,0,1,0,0,1,1,1,0,1,1
1798,2575.554000000001,0,0,1,0,0,1,1,1,0,1,1
1799,2519.7380000000094,0,0,1,0,0,1,1,1,0,1,1
1800,2385.4219999999905,0,0,1,0,0,1,1,1,0,1,1
1801,2353.99400000004,0,0,1,0,0,1,1,1,0,1,1
1802,2435.55900000001,0,0,1,0,0,1,1,1,0,1,1
1803,2567.1050000000196,0,0,1,1,0,1,1,1,0,1,1
1804,2445.1210000000096,0,0,1,0,0,1,1,1,0,1,1
1805,2266.298000000009,0,0,1,0,0,1,1,1,0,1,1
1806,2431.382000000019,0,0,1,1,0,1,1,1,0,1,1
1807,2429.55999999999,0,0,1,0,0,1,1,1,0,1,1
1808,2481.29900000003,0,0,1,0,0,1,1,1,0,1,1
1809,2459.084999999989,0,0,1,1,0,1,1,1,0,1,1
1810,2531.666,0,0,1,0,0,1,1,1,0,1,1
1811,2520.68599999998,0,0,1,0,0,1,1,1,0,1,1
1812,2330.90200000002,0,0,1,0,0,1,1,1,0,1,1
1813,2467.0500000000297,0,0,1,0,0,1,1,1,0,0,1
1814,2503.645000000011,0,0,1,0,0,1,1,1,0,0,1
1815,2535.0480000000107,0,0,1,0,0,1,1,1,0,0,1
1816,2342.8460000000005,0,0,1,0,0,1,1,1,0,0,1
1817,2377.7260000000106,0,0,1,0,0,1,1,1,0,0,1
1818,2381.1269999999595,0,0,1,0,0,1,1,1,0,0,1
1819,2306.1410000000096,0,0,1,0,0,1,1,1,0,0,1
1820,2503.68400000001,0,0,1,0,0,1,1,1,0,0,1
1821,2538.3750000000405,0,0,1,0,0,1,1,1,0,0,1
1822,2513.46500000004,0,0,1,1,0,1,1,1,0,0,1
1823,2318.315000000021,0,0,1,0,0,1,1,1,0,0,1
1824,2337.5370000000303,0,0,1,0,0,1,1,1,0,0,1
1825,2482.276,0,0,1,0,0,1,1,1,0,0,1
1826,2418.3890000000197,0,0,1,0,0,1,1,1,0,0,1
1827,2276.8409999999694,0,0,1,0,0,1,1,1,0,0,1
1828,2470.1890000000194,0,0,1,0,0,1,1,1,0,0,1
1829,2402.2339999999904,0,0,1,0,0,1,1,1,0,0,1
1830,2409.57800000002,0,0,1,0,0,1,1,1,0,0,1
1831,2349.8059999999796,0,0,1,0,0,1,1,1,0,0,1
1832,2595.3309999999906,0,0,1,0,0,1,1,1,0,0,1
1833,2567.3979999999906,0,0,1,0,0,1,1,1,0,0,1
1834,2598.429000000009,0,0,1,0,0,1,1,1,0,0,1
1835,2297.46000000001,0,0,1,0,0,1,1,1,0,0,1
1836,2473.59800000005,0,0,1,0,0,1,1,1,0,0,1
1837,2515.1630000000105,0,0,1,0,0,1,1,1,0,0,1
1838,2414.1399999999994,0,0,1,0,0,1,1,1,0,0,1
1839,2348.458000000019,0,0,1,0,0,1,1,1,0,0,1
1840,2492.743,0,0,1,0,0,1,1,1,0,0,1
1841,2489.8110000000497,0,0,1,0,0,1,1,1,0,0,1
1842,2191.25200000001,0,0,1,0,0,1,1,1,0,0,1
1843,2578.6429999999996,0,0,1,0,0,1,1,1,0,0,1
1844,2331.5470000000196,0,0,1,0,0,1,1,1,0,0,1
1845,2427.5830000000005,0,0,1,0,0,1,1,1,0,0,1
1846,2391.9480000000394,0,0,1,0,0,1,1,1,0,0,1
1847,2381.5340000000197,0,0,1,0,0,1,1,1,0,0,1
1848,2412.312000000031,0,0,1,0,0,1,1,1,0,0,1
1849,2467.6250000000196,0,0,1,0,0,1,1,1,0,0,1
1850,2448.46800000001,0,0,1,0,0,1,1,1,0,0,1
1851,2327.96199999999,0,0,1,0,0,1,1,1,0,0,1
1852,2335.7040000000607,0,0,1,0,0,1,1,1,0,0,1
1853,2353.135,0,0,1,0,0,1,1,1,0,0,1
1854,2297.7680000000105,0,0,1,0,0,1,1,1,0,0,1
1855,2318.31899999998,0,0,1,0,0,1,1,1,0,0,1
1856,2265.6520000000396,0,0,1,1,0,1,1,1,0,0,1
1857,2530.8580000000093,0,0,1,0,0,1,1,1,0,0,1
1858,2475.929,0,0,1,0,0,1,1,1,0,0,1
1859,2439.57300000001,0,0,1,1,0,1,1,1,0,0,1
1860,2224.7680000000096,0,0,1,0,0,1,1,1,0,0,1
1861,2331.544,0,0,1,0,0,1,1,1,0,0,1
1862,2407.9740000000115,0,0,1,1,0,1,1,1,0,0,1
1863,2468.5660000000403,0,0,1,0,0,1,1,1,0,0,1
1864,2343.4159999999897,0,0,1,0,0,1,1,1,0,0,1
1865,2289.4749999999995,0,0,1,0,0,1,1,1,0,0,1
1866,2276.1680000000174,0,0,1,1,0,1,1,1,0,0,1
1867,2372.9079999999694,0,0,1,1,0,1,1,1,0,0,1
1868,2604.42399999999,0,0,1,0,0,1,1,1,0,0,1
1869,2447.90300000001,0,0,1,0,0,1,1,1,0,0,1
1870,2327.7920000000295,0,0,1,1,0,1,1,1,0,0,1
1871,2596.3600000000197,0,0,1,0,0,1,1,1,0,0,1
1872,2464.685,0,0,1,0,0,1,1,1,0,0,1
1873,2533.2429999999904,0,0,1,0,0,1,1,1,0,0,1
1874,2366.6150000000093,0,0,1,1,0,1,1,1,0,0,1
1875,2274.75599999997,0,0,1,0,0,1,1,1,0,0,1
1876,2467.44999999998,0,0,1,0,0,1,1,1,0,0,1
1877,2411.2829999999694,0,0,1,0,0,1,1,1,0,0,1
1878,2312.62400000004,0,0,1,0,0,1,1,1,0,0,1
1879,2135.5860000000202,0,0,1,0,0,1,1,1,0,0,1
1880,2278.095,0,0,1,0,0,1,1,1,0,0,1
1881,2491.7110000000303,0,0,1,0,0,1,1,1,0,0,1
1882,2431.0549999999994,0,0,1,0,0,1,1,1,0,0,1
1883,2487.54600000001,0,0,1,1,0,1,1,1,0,0,1
1884,2282.45499999999,0,0,1,0,0,1,1,1,0,0,1
1885,2498.6269999999795,0,0,1,0,0,1,1,1,0,0,1
1886,2374.5439999999994,0,0,1,0,0,1,1,1,0,0,1
1887,2487.8390000000304,0,0,1,0,0,1,1,1,0,0,1
1888,2436.5089999999705,0,0,1,0,0,1,1,1,0,0,1
1889,2205.39100000002,0,0,1,0,0,1,1,1,0,0,1
1890,2181.84800000001,0,0,1,0,0,1,1,1,0,0,1
1891,2524.522000000001,0,0,1,0,0,1,1,1,0,0,1
1892,2465.06199999998,0,0,1,0,0,1,1,1,0,0,1
1893,2306.10800000005,0,0,1,1,0,1,1,1,0,0,1
1894,2268.7039999999993,0,0,1,0,0,1,1,1,0,0,1
1895,2460.0489999999795,0,0,1,1,0,1,1,1,0,0,1
1896,1689.3280000000004,0,0,1,0,0,1,1,1,0,0,1
1897,987.3340000000201,0,0,1,0,0,1,1,0,0,0,0
1898,2384.41200000002,0,0,1,0,0,1,1,1,0,0,1
1899,2382.774999999989,0,0,1,1,0,1,1,1,0,0,1
1900,2579.427999999981,0,0,1,0,0,1,1,1,0,0,1
1901,2418.892999999979,0,0,1,0,0,1,1,1,0,0,1
1902,2351.4919999999997,0,0,1,0,0,1,1,1,0,0,1
1903,2412.4420000000305,0,0,1,0,0,1,1,1,0,0,1
1904,2203.09500000002,0,0,1,0,0,1,1,1,0,0,1
1905,2507.61500000004,0,0,1,0,0,1,1,1,0,0,1
1906,2507.5570000000102,0,0,1,0,0,1,1,1,0,0,1
1907,2200.49700000007,0,0,1,0,0,1,1,1,0,0,1
1908,2464.6100000000492,0,0,1,0,0,1,1,1,0,0,1
1909,2418.862000000011,0,0,1,0,0,1,1,1,0,0,1
1910,2415.3539999999803,0,0,1,0,0,1,1,1,0,0,1
1911,2467.509999999989,0,0,1,1,0,1,1,1,0,0,1
1912,2279.55600000002,0,0,1,0,0,1,1,1,0,0,1
1913,2360.1630000000096,0,0,1,0,0,1,1,1,0,0,1
1914,2448.3550000000205,0,0,1,0,0,1,1,1,0,0,1
1915,2364.981,0,0,1,0,0,1,1,1,0,0,1
1916,2232.3799999999906,0,0,1,1,0,1,1,1,0,0,1
1917,2281.4830000000597,0,0,1,0,0,1,1,1,0,0,1
1918,2307.6480000000192,0,0,1,0,0,1,1,1,0,0,1
1919,2584.16000000003,0,0,1,0,0,1,1,1,0,0,1
1920,2531.9940000000306,0,0,1,1,0,1,1,1,0,0,1
1921,1977.728,0,0,1,0,0,1,1,1,0,0,1
1922,1429.2340000000102,0,0,1,0,0,1,1,1,0,0,1
1923,1599.3529999999903,0,0,1,0,0,1,1,1,0,0,1
1924,1607.578,0,0,1,0,0,1,1,1,0,0,1
1925,1509.859,0,0,1,0,0,1,1,1,0,0,1
1926,1457.1940000000102,0,0,1,0,0,1,1,1,0,0,1
1927,1428.67699999999,0,0,1,0,0,1,1,1,0,0,1
1928,1608.2820000000106,0,0,1,0,0,1,1,1,0,0,1
1929,1645.9389999999999,0,0,1,1,0,1,1,1,0,0,1
1930,1612.129,0,0,1,0,0,1,1,1,0,0,1
1931,1360.7450000000003,0,0,1,0,0,1,1,1,0,0,1
1932,1701.9600000000198,0,0,1,0,0,1,1,1,0,0,1
1933,1619.5230000000097,0,0,1,0,0,1,1,1,0,0,1
1934,1542.9089999999896,0,0,1,0,0,1,1,1,0,0,1
1935,1344.60100000003,0,0,1,0,0,1,1,1,0,0,1
1936,1469.86000000003,0,0,1,0,0,1,1,1,0,0,1
1937,1681.4639999999902,0,0,1,0,0,1,1,1,0,0,1
1938,1464.7089999999998,0,0,1,1,0,1,1,1,0,0,1
1939,1517.4240000000202,0,0,1,0,0,1,1,1,0,0,1
1940,1506.8410000000006,0,0,1,0,0,1,1,1,0,0,1
1941,1499.18100000005,0,0,1,0,0,1,1,1,0,0,1
1942,1527.7370000000203,0,0,1,0,0,1,1,1,0,0,1
1943,1526.1610000000298,0,0,1,0,0,1,1,1,0,0,1
1944,1499.38700000001,0,0,1,0,0,1,1,1,0,0,1
1945,1421.4839999999697,0,0,1,1,0,1,1,1,0,0,1
1946,1577.9290000000296,0,0,1,0,0,1,1,1,0,0,1
1947,1551.1919999999996,0,0,1,1,0,1,1,1,0,0,1
1948,1571.3140000000096,0,0,1,0,0,1,1,1,0,0,1
1949,1503.8769999999702,0,0,1,1,0,1,1,1,0,0,1
1950,1347.37399999998,0,0,1,0,0,1,1,1,0,0,1
1951,1605.9220000000105,0,0,1,0,0,1,1,1,0,0,1
1952,1616.5890000000297,0,0,1,0,0,1,1,1,0,0,1
1953,1452.3520000000503,0,0,1,1,0,1,1,1,0,0,1
1954,1468.92800000003,0,0,1,0,0,1,1,1,0,0,1
1955,1560.7399999999998,0,0,1,1,0,1,1,1,0,0,1
1956,1667.73600000002,0,0,1,0,0,1,1,1,0,0,1
1957,1565.2640000000004,0,0,1,1,0,1,1,1,0,0,1
1958,1428.1450000000195,0,0,1,0,0,1,1,1,0,0,1
1959,1606.38000000003,0,0,1,0,0,1,1,1,0,0,1
1960,1617.0880000000207,0,0,1,0,0,1,1,1,0,0,1
1961,1485.1209999999796,0,0,1,0,0,1,1,1,0,0,1
1962,1514.4850000000295,0,0,1,0,0,1,1,1,0,0,1
1963,1689.2550000000103,0,0,1,0,0,1,1,1,0,0,1
1964,1593.76799999999,0,0,1,1,0,1,1,1,0,0,1
1965,1438.4419999999898,0,0,1,0,0,1,1,1,0,0,1
1966,1618.2630000000304,0,0,1,1,0,1,1,1,0,0,1
1967,1563.4430000000002,0,0,1,0,0,1,1,1,0,0,1
1968,1600.7089999999607,0,0,1,0,0,1,1,1,0,0,1
1969,1498.7660000000099,0,0,1,0,0,1,1,1,0,0,1
1970,1620.5260000000103,0,0,1,0,0,1,1,1,0,0,1
1971,1643.4420000000002,0,0,1,0,0,1,1,1,0,0,1
1972,1601.20600000001,0,0,1,0,0,1,1,1,0,0,1
1973,1407.03200000002,0,0,1,0,0,1,1,1,0,0,1
1974,1629.73899999999,0,0,1,1,0,1,1,1,0,0,1
1975,1536.7200000000103,0,0,1,0,0,1,1,1,0,0,1
1976,1519.4640000000506,0,0,1,0,0,1,1,1,0,0,1
1977,1400.0509999999795,0,0,1,1,0,1,1,1,0,0,1
1978,1640.86900000005,0,0,1,0,0,1,1,1,0,0,1
1979,1602.7870000000503,0,0,1,0,0,1,1,1,0,0,1
1980,1553.6529999999905,0,0,1,0,0,1,1,1,0,0,1
1981,1692.3350000000194,0,0,1,0,0,1,1,1,0,0,1
1982,1610.53200000002,0,0,1,0,0,1,1,1,0,0,1
1983,1612.28899999999,0,0,1,1,0,1,1,1,0,0,1
1984,1445.6200000000001,0,0,1,0,0,1,1,1,0,0,1
1985,1541.52800000001,0,0,1,0,0,1,1,1,0,0,1
1986,1539.1490000000404,0,0,1,0,0,1,1,1,0,0,1
1987,1620.2630000000197,0,0,1,1,0,1,1,1,0,0,1
1988,1458.2620000000304,0,0,1,0,0,1,1,1,0,0,1
1989,1577.1199999999758,0,0,1,1,0,1,1,1,0,0,1
1990,1575.57100000002,0,0,1,1,0,1,1,1,0,0,1
1991,1526.3859999999804,0,0,1,0,0,1,1,1,0,0,1
1992,1622.2360000000297,0,0,1,0,0,1,1,1,0,0,1
1993,1655.954,0,0,1,0,0,1,1,1,0,0,1
1994,1580.9619999999502,0,0,1,0,0,1,1,1,0,0,1
1995,1541.0939999999998,0,0,1,0,0,1,1,1,0,0,1
1996,1537.7160000000204,0,0,1,0,0,1,1,1,0,0,1
1997,1622.0320000000002,0,0,1,0,0,1,1,1,0,0,1
1998,1583.0129999999901,0,0,1,0,0,1,1,1,0,0,1
1999,1488.3480000000404,0,0,1,0,0,1,1,1,0,0,1
2000,1547.0120000000002,0,0,1,0,0,1,1,1,0,0,1
2001,1555.3300000000602,0,0,1,1,0,1,1,1,0,0,1
2002,1541.92700000002,0,0,1,0,0,1,1,1,0,0,1
2003,1399.81600000001,0,0,1,0,0,1,1,1,0,0,1
2004,1553.3430000000603,0,0,1,0,0,1,1,1,0,0,1
2005,1643.11199999999,0,0,1,0,0,1,1,1,0,0,1
2006,1552.3460000000298,0,0,1,0,0,1,1,1,0,0,1
2007,1571.0430000000092,0,0,1,0,0,1,1,1,0,0,1
2008,1590.8130000000301,0,0,1,0,0,1,1,1,0,0,1
2009,1656.7780000000296,0,0,1,1,0,1,1,1,0,0,1
2010,1631.02900000001,0,0,1,0,0,1,1,1,0,0,1
2011,1368.16100000002,0,0,1,0,0,1,1,1,0,0,1
2012,1611.87100000003,0,0,1,0,0,1,1,1,0,0,1
2013,1626.45599999998,0,0,1,1,0,1,1,1,0,0,1
2014,1433.5030000000202,0,0,1,0,0,1,1,1,0,0,1
2015,1522.5859999999905,0,0,1,1,0,1,1,1,0,0,1
2016,3953.87600000004,0,0,1,0,0,1,1,1,0,0,1
2017,8661.154000000008,0,0,1,0,0,1,1,1,0,0,1
2018,9549.548999999999,0,0,1,0,0,1,1,1,0,0,1
2019,8541.363000000012,0,0,1,0,0,1,1,1,0,0,1
2020,8448.309999999992,0,0,1,0,0,1,1,1,0,0,1
2021,7925.302999999998,0,0,1,1,0,1,1,1,0,0,1
2022,8837.631999999998,0,0,1,0,0,1,1,1,0,0,1
2023,8968.588000000009,0,0,1,0,0,1,1,1,0,0,1
2024,9603.801999999998,0,0,1,0,0,1,1,1,0,0,1
2025,9338.399000000018,0,0,1,0,0,1,1,1,0,0,1
2026,9455.85,0,0,1,0,0,1,1,1,0,0,1
2027,9195.049000000019,0,0,1,1,0,1,1,1,0,0,1
2028,8487.784999999998,0,0,1,0,0,1,1,1,0,0,1
2029,8884.594999999988,0,0,1,0,0,1,1,1,0,0,1
2030,8693.469999999988,0,0,1,0,0,1,1,1,0,0,1
2031,8713.804000000011,0,0,1,1,0,1,1,1,0,0,1
2032,8312.653,0,0,1,0,0,1,1,1,0,0,1
2033,8831.36899999998,0,0,1,0,0,1,1,1,0,0,1
2034,8637.444999999989,0,0,1,1,0,1,1,1,0,0,1
2035,8445.56900000001,0,0,1,0,0,1,1,1,0,0,1
2036,8666.123000000003,0,0,1,0,0,1,1,1,0,0,1
2037,9102.522000000004,0,0,1,0,0,1,1,1,0,0,1
2038,8700.704999999987,0,0,1,0,0,1,1,1,0,0,1
2039,8342.58600000001,0,0,1,0,0,1,1,1,0,0,1
2040,9330.897,0,0,1,0,0,1,1,1,0,0,1
2041,10455.774000000018,0,0,1,0,0,1,1,1,0,0,1
2042,9024.925999999989,0,0,1,0,0,1,1,1,0,0,1
2043,9298.861,0,0,1,0,0,1,1,1,0,0,1
2044,8884.571000000002,0,0,1,1,0,1,1,1,0,0,1
2045,9307.62300000001,0,0,1,0,0,1,1,1,0,0,1
2046,9103.039000000002,0,0,1,0,0,1,1,1,0,0,1
2047,9057.329,0,0,1,0,0,1,1,1,0,0,1
2048,9367.79700000001,0,0,1,0,0,1,1,1,0,0,1
2049,9315.577000000012,0,0,1,0,0,1,1,1,0,0,1
2050,8090.7300000000005,0,0,1,0,0,1,1,1,0,0,1
2051,9594.708999999999,0,0,1,0,0,1,1,1,0,0,1
2052,9122.244000000002,0,0,1,0,0,1,1,1,0,0,1
2053,9158.707999999999,0,0,1,0,0,1,1,1,0,0,1
2054,9593.887000000004,0,0,1,0,0,1,1,1,0,0,1
2055,9434.488999999969,0,0,1,1,0,1,1,1,0,0,1
2056,9135.889999999998,0,0,1,0,0,1,1,1,0,0,1
2057,8314.900000000001,0,0,1,0,0,1,1,1,0,0,1
2058,9168.231,0,0,1,0,0,1,1,1,0,0,1
2059,9610.456,0,0,1,0,0,1,1,1,0,0,1
2060,9360.90400000001,0,0,1,0,0,1,1,1,0,0,1
2061,9251.710000000026,0,0,1,0,0,1,1,1,0,0,1
2062,8646.818999999998,0,0,1,1,0,1,1,1,0,0,1
2063,9801.65500000001,0,0,1,1,0,1,1,1,0,0,1
2064,9011.465999999991,0,0,1,0,0,1,1,1,0,0,1
2065,9086.792000000001,0,0,1,0,0,1,1,1,0,0,1
